source,source_type,tour_name,tour_url,total_days,day_number,location,activity,scrape_date,state,city,city_type,location_tokens,place_tags,activity_tags,theme_tags,all_keywords,keyword_count,has_content
australia_com,Reference,"Wine, dine and stay at Ovolo Nishi",https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,8,Sydney to Canberra,"Spot landmarks from an electric boat. Hire a GoBoat to sail around Lake Burley Griffin. Pack a picnic and look out for Canberra's famous design and architecture landmarks: the National Library , the National Gallery of Australia 's sculpture garden and the National Carillon bell tower. | Learn the craft of glassmaking. To witness some hands-on design, visit Canberra Glassworks in Kingston. Shop the art-filled gift shop, take a behind-the-scenes tour to witness some of Australia's greatest glass artists at work, or join a workshop to sculpt your own masterpiece. | Discover Braddon’s beers and boutiques. Across the lake, shop in the fashionable suburb of Braddon . Lonsdale Street is where you'll find creative stores and boutiques such as Pink Ink and Mussen. Nearby, taste BentSpoke Brewery’s full-flavoured beers and ciders in the upbeat Brew Pub. | Wine, dine and stay at Ovolo Nishi. Check in to Ovolo Nishi , a masterpiece of contemporary architecture. Take a snap of the soaring, timber-filled Grand Stair, then ready yourself for dinner at the hotel’s Monster Kitchen and Bar , the city’s only fine-dining vegetarian experience.",2026-06-02,QLD,Sydney,city,Sydney to Canberra,Braddon; Canberra; Kingston; Lake Burley Griffin; Lonsdale Street; National Gallery of Australia; Ovolo Nishi; Sydney; Sydney to Canberra,,Food & Wine; Culture & History; City & Shopping,Braddon; Canberra; City & Shopping; Culture & History; Food & Wine; Kingston; Lake Burley Griffin; Lonsdale Street; National Gallery of Australia; Ovolo Nishi; Sydney; Sydney to Canberra,12,True
australia_com,Reference,Sit down for dinner at Rebel Rebel,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,9,Canberra,"Brunch at an eco-friendly café. Have breakfast at Mocan & Green Grout , where a seasonal menu focuses on ethical and nutritious ingredients from local farmers. The interior has a notable design feel too, fit out with green plants that mirror the cafe’s eco-friendly ethos. | Witness Australia’s stories come to life. The National Museum of Australia’s bold architecture is worth a visit. Its location, on the edge of Lake Burley Griffin, is almost symbolic of the museum’s purpose – sharing Australia’s past, present and future, from the heart of the capital. | Tour the Australian Botanic Gardens. Nature is the architect at the Australian National Botanic Gardens , where lush gardens frame over 4,300 species of flora – one-fifth of Australia’s native plants. After a walk, grab a brew at the Hamptons-style Pollen , nestled in the gardens. | Sit down for dinner at Rebel Rebel. Book a table at one of the city’s lauded restaurants, Rebel Rebel . Expect modern Australian fare with no unnecessary frills and a smart, minimalist design with black leather seats, hanging bulbs and a sloping ceiling crafted with repurposed hardwood.",2026-06-02,QLD,Canberra,city,Canberra,Australian Botanic Gardens; Australian National Botanic Gardens; Canberra; Hamptons; Lake Burley Griffin; National Museum of Australia,,Nature & Scenery; Hiking & Walks; Food & Wine; Culture & History; City & Shopping,Australian Botanic Gardens; Australian National Botanic Gardens; Canberra; City & Shopping; Culture & History; Food & Wine; Hamptons; Hiking & Walks; Lake Burley Griffin; National Museum of Australia; Nature & Scenery,11,True
australia_com,Reference,Connect with local Aboriginal culture,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,10,Canberra to Melbourne,"Stay at an art hotel. Immerse yourself in art, design and five-star luxuries at The Olsen Art Series Hotel in South Yarra. Check out the hotel’s artwork by Australian landscape artist Dr John Olsen, and plunge into the glass bottom pool overlooking Chapel Street. | Browse the city’s biggest food market. Open Thursday to Sunday, the Prahran Market is the colourful heart of South Yarra, selling a range of fresh, local produce. Join the locals for a morning coffee and browse stalls brimming with gourmet delights, organic goods and artisanal treats. | Discover Melbourne’s past at Como House. Take a guided tour of the 18th-century Como House , blending Australian Regency with Italian architecture. Explore the mansion's historic rooms, stroll the gardens and learn about the lives of those who once called this estate home. | Connect with local Aboriginal culture. Join a Koorie Heritage guided walk to learn about a culture that's tens of thousands of years old. Meeting at Federation Square, you’ll view the Trust’s artworks before exploring the Birrarung’s (Yarra River’s) installations and significant sites.",2026-06-02,QLD,Canberra,city,Canberra to Melbourne,Canberra; Canberra to Melbourne; Chapel Street; Federation Square; Melbourne; Prahran Market; South Yarra; Yarra River,,Nature & Scenery; Hiking & Walks; Food & Wine; Culture & History; City & Shopping,Canberra; Canberra to Melbourne; Chapel Street; City & Shopping; Culture & History; Federation Square; Food & Wine; Hiking & Walks; Melbourne; Nature & Scenery; Prahran Market; South Yarra; Yarra River,13,True
australia_com,Reference,Taste native flavours at Fed Square,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,11,Melbourne,"Walk through art-splashed laneways. Stroll Melbourne's famous laneways , starting with breakfast at Degraves Street, known equally for its café scene and colourfully graffitied walls. Then move on to Hosier and Union Lanes, framed by the city’s most impressive collections of street art. | Visit historic landmarks. The city of Melbourne is dotted with architecturally significant landmarks. Snap a photo at the iconic Flinders Street Station with its Edwardian architecture, then step into the grandeur of the gothic and ornate St Paul’s Cathedral on a guided tour. | Meet creatives in the Nicholas Building. Art meets history at the heritage-listed Nicholas Building on Swanston Street. Lose yourself in its maze of creative stores including designer studios, bespoke tailors, art galleries, jewellery artisans and even a small vintage department store. | Be inspired at the city’s creative hub. Federation Square’s bold design alone is worth the visit, but it’s the cultural institutions that make it a must-see. Explore the Australian Centre of Moving Images (ACMI) and discover why Melbourne is known as the country's cultural capital. | Taste native flavours at Fed Square. Federation Square has no shortage of eateries, but the vibrant Big Esso should be at the top of your list. Run by Torres Strait Islander chef Nornie Bero, Big Esso heroes native flavours like pepper berry, lemon myrtle and quandong. These are flavours like you've never tasted.",2026-06-02,QLD,Melbourne,city,Melbourne,Australian Centre of Moving Images; Degraves Street; Fed Square; Federation Square; Flinders Street Station; Melbourne; Nicholas Building; Swanston Street,,Hiking & Walks; Beach & Coast; Food & Wine; Culture & History; City & Shopping,Australian Centre of Moving Images; Beach & Coast; City & Shopping; Culture & History; Degraves Street; Fed Square; Federation Square; Flinders Street Station; Food & Wine; Hiking & Walks; Melbourne; Nicholas Building; Swanston Street,13,True
australia_com,Reference,Finish your day in Fitzroy,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,12,Melbourne's suburbs,"Have brunch at The Kettle Black. You might spend more time snapping photos than eating at The Kettle Black , where the dishes are works of art. Set within a classic heritage-listed 1800s terrace house, there’s nothing remotely ordinary about this gourmet dining experience. | Shop the South Melbourne Market. Grab your fresh produce and specialty coffee today at the South Melbourne Market , Melbourne’s longest continually running market. Be sure to check out the SO:ME Space stall, a unique retail concept dedicated to design, fashion and creativity. | Discover the Docklands’ art. Venture to the Docklands for a waterside lunch and a few craft beers at Urban Alley Brewpub . There's great shopping here, but the art scene is the real showstopper. Take a walk to spot street art and strike a pose at ArtVo’s immersive ‘trick’ gallery. | Take your adventure to new heights. Look down upon all you've explored from the dizzying heights of the SkyDeck – the Southern Hemisphere’s highest observation deck. Test your limits on the Edge, a glass floor 88 levels high, or experience the award-winning virtual reality Voyager Theatre. | Finish your day in Fitzroy. For dinner, head to Melbourne's cool and quirky suburb of Fitzroy. Dine at Cutler & Co ., an upscale eatery serving modern Australian fare like spanner crab and saffron tarts. Afterwards, let The Everleigh’s bartender craft your perfect cocktail.",2026-06-02,QLD,Melbourne,city,Melbourne's suburbs,ArtVo; Fitzroy; Kettle Black; Melbourne; Melbourne's suburbs; South Melbourne Market; Southern Hemisphere; Voyager Theatre,,Hiking & Walks; Food & Wine; Culture & History; City & Shopping,ArtVo; City & Shopping; Culture & History; Fitzroy; Food & Wine; Hiking & Walks; Kettle Black; Melbourne; Melbourne's suburbs; South Melbourne Market; Southern Hemisphere; Voyager Theatre,12,True
australia_com,Reference,Take a day trip from Melbourne,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,13,Melbourne,"Join Chapel Street’s shoppers. South Yarra’s shopping scene is exploding with emerging designers, accessories and homewares along Chapel Street . Hit the high street’s fashion stores, then find a treasure trove of vintage clothing, accessories and furniture at Chapel Street Bazaar. | Take a scenic bike ride in the city. Borrow a Lekker bike from The Olsen and follow the tracks around the Royal Botanic Gardens Victoria , discovering serene lakes, diverse plant life and rich cultural heritage. On your way, visit the Shine of Remembrance, which is dedicated to veterans of WWI. | Relax with a long lunch. Lunch at M aha restaurant on Bond Street. Graze on Middle Eastern meze dishes in the opulent sub-basement dining room, designed to spark your senses. Don’t shy away from dessert – the pear and rosewater granita is too good to pass up. | Browse the National Gallery of Victoria. Dedicate a few hours to roam the halls of The National Gallery of Victoria , the oldest and most-visited gallery in Australia. Check out fascinating art, design and fashion exhibitions, or hear the anecdotes behind the art on a free guided tour. | Savour European flavours for dinner. In South Yarra, wrap up your day with dinner on the rooftop of The Emerson . The vibe here is Palm Springs-esque, with soft lighting, chic decor and lush greenery. The menu highlights fresh European flavours, with seafood taking centre stage. | Take a day trip from Melbourne. If you have a day to spare, escape to one of Melbourne's nearby destinations . Sip cool-climate wines in the Yarra Valley’s scenic vineyards, or melt into the Mornington Peninsula’s hot springs at the beautifully designed Alba Thermal Springs .",2026-06-02,QLD,Melbourne,city,Melbourne,Alba Thermal Springs; Bond Street; Chapel Street; Chapel Street Bazaar; Join Chapel Street; Melbourne; Mornington Peninsula; National Gallery of Victoria; Palm Springs; Royal Botanic Gardens; South Yarra; Yarra Valley,,Nature & Scenery; Food & Wine; Culture & History; City & Shopping,Alba Thermal Springs; Bond Street; Chapel Street; Chapel Street Bazaar; City & Shopping; Culture & History; Food & Wine; Join Chapel Street; Melbourne; Mornington Peninsula; National Gallery of Victoria; Nature & Scenery; Palm Springs; Royal Botanic Gardens; South Yarra; Yarra Valley,16,True
australia_com,Reference,10 Day Trip Of Colourful Attractions,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/10-day-trip-of-colourful-attractions.html,10,1,Wander through wildflowers right in the city centre,No description,2026-06-02,WA,Perth,city,Wander through wildflowers right in the city centre,Wander through wildflowers right in the city centre,,Hiking & Walks; City & Shopping,City & Shopping; Hiking & Walks; Wander through wildflowers right in the city centre,3,False
australia_com,Reference,10 Day Trip Of Colourful Attractions,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/10-day-trip-of-colourful-attractions.html,10,2,Photograph weird yellow spires rising from the earth,No description,2026-06-02,WA,Perth,city,Photograph weird yellow spires rising from the earth,Photograph weird yellow spires rising from the earth,,,Photograph weird yellow spires rising from the earth,1,False
australia_com,Reference,10 Day Trip Of Colourful Attractions,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/10-day-trip-of-colourful-attractions.html,10,3,Pose in a sea of pink,No description,2026-06-02,WA,Perth,city,Pose in a sea of pink,Pose in a sea of pink,,,Pose in a sea of pink,1,False
australia_com,Reference,10 Day Trip Of Colourful Attractions,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/10-day-trip-of-colourful-attractions.html,10,4,See more shades of blue than you knew existed,No description,2026-06-02,WA,Perth,city,See more shades of blue than you knew existed,See more shades of blue than you knew existed,,,See more shades of blue than you knew existed,1,False
australia_com,Reference,10 Day Trip Of Colourful Attractions,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/10-day-trip-of-colourful-attractions.html,10,5,Explore Australia’s only biodiversity hotspot,No description,2026-06-02,WA,Perth,city,Explore Australia’s only biodiversity hotspot,Explore Australia’s only biodiversity hotspot,,,Explore Australia’s only biodiversity hotspot,1,False
australia_com,Reference,10 Day Trip Of Colourful Attractions,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/10-day-trip-of-colourful-attractions.html,10,6,Stand beneath a 60-metre (196-foot) tall tree,No description,2026-06-02,WA,Perth,city,Stand beneath a 60-metre (196-foot) tall tree,Stand beneath a 60-metre (196-foot) tall tree,,,Stand beneath a 60-metre (196-foot) tall tree,1,False
australia_com,Reference,10 Day Trip Of Colourful Attractions,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/10-day-trip-of-colourful-attractions.html,10,7,Walk on air beside 400-year-old beauties,No description,2026-06-02,WA,Perth,city,,,,Hiking & Walks,Hiking & Walks,1,False
australia_com,Reference,10 Day Trip Of Colourful Attractions,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/10-day-trip-of-colourful-attractions.html,10,8,Step off the edge of a cliff,No description,2026-06-02,WA,Perth,city,Step off the edge of a cliff,Step off the edge of a cliff,,,Step off the edge of a cliff,1,False
australia_com,Reference,10 Day Trip Of Colourful Attractions,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/10-day-trip-of-colourful-attractions.html,10,9,Marvel at a bright pink lake,No description,2026-06-02,WA,Bright,city,Marvel at a bright pink lake,Marvel at a bright pink lake,,,Marvel at a bright pink lake,1,False
australia_com,Reference,10 Day Trip Of Colourful Attractions,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/10-day-trip-of-colourful-attractions.html,10,10,See kangaroos on a white sand beach,No description,2026-06-02,WA,Perth,city,See kangaroos on a white sand beach,See kangaroos on a white sand beach,,Beach & Coast; Wildlife,Beach & Coast; See kangaroos on a white sand beach; Wildlife,3,False
global_journeys,Reference,Contrasts of Australia,https://www.globaljourneys.com/trip/aat-kings-acana,9,1,Welcome to Melbourne,Settle into your hotel on the banks of the Yarra River and meet your Travel Director for dinner at a popular South Wharf riverside restaurant. It's a great opportunity to get to know everyone in a unique setting.,2026-06-15,VIC,Melbourne,city,Melbourne,Melbourne; South Wharf; Yarra River,,Food & Wine,Food & Wine; Melbourne; South Wharf; Yarra River,4,True
global_journeys,Reference,Contrasts of Australia,https://www.globaljourneys.com/trip/aat-kings-acana,9,2,Melbourne Sightseeing,"Get out and see the sights today on a guided walk with your Travel Director discovering the little lanes, arcades, and cafe society of stylish Melbourne. Gaze up at the beautiful Victorian façades lining grand boulevards. Stroll past famous, edgy street art that shows a stylish contrast to federation buildings and churches as Melbourne's coffee aroma wafts overhead. Discover more of Melbourne over a MAKE TRAVEL MATTER® Experience tour and walk at Koorie Heritage Trust Gallery. Make a positive impact while you learn about Koorie peoples, cultures and communities. There's time afterwards to explore the city on your own, enjoy an optional experience to Phillip Island to see the nightly ritual of the Penguin Parade (own expense). Or simply relax and watch the world go by.",2026-06-15,VIC,Melbourne,city,Melbourne Sightseeing,Koorie Heritage Trust Gallery; Melbourne; Melbourne Sightseeing; Penguin Parade; Phillip Island,,Hiking & Walks; Beach & Coast; Wildlife; Culture & History; City & Shopping,Beach & Coast; City & Shopping; Culture & History; Hiking & Walks; Koorie Heritage Trust Gallery; Melbourne; Melbourne Sightseeing; Penguin Parade; Phillip Island; Wildlife,10,True
global_journeys,Reference,Contrasts of Australia,https://www.globaljourneys.com/trip/aat-kings-acana,9,3,Melbourne - Cairns,"Things start to heat up in Cairns, the heart of Tropical North Queensland. Jump aboard a cruise at Hartley's Crocodile Adventures to discover some of the wildlife that calls this part of the state home, koalas, wallabies and crocs among them. Now that you've appreciated the beauty of the area, you can put your passion into practice helping with a Rainforest Restoration project, a MAKE TRAVEL MATTER® Experience, to protect the natural wonder of the nearby Notophyll Vine Forest, an area older than the Amazon. By jumping in and helping the team plant trees, you're supporting the protection of this rare type of dry rainforest from development and restoring it to an important wildlife corridor of native birds. Talk about a feel-good day. *If you are departing on an early flight from Melbourne, a boxed breakfast will be provided.",2026-06-15,VIC,Melbourne,city,Cairns | Melbourne,Cairns; Hartley's Crocodile Adventures; Melbourne; Notophyll Vine Forest; Tropical North Queensland,,Nature & Scenery; Wildlife,Cairns; Hartley's Crocodile Adventures; Melbourne; Nature & Scenery; Notophyll Vine Forest; Tropical North Queensland; Wildlife,7,True
global_journeys,Reference,Contrasts of Australia,https://www.globaljourneys.com/trip/aat-kings-acana,9,4,Great Barrier Reef,"Go from city to sea today on a full day bucket list exploration of the world's largest coral reef system in the Great Barrier Reef, a UNESCO World Heritage Site. Set sail on a high-speed catamaran for these tropical waters then explore this underwater wonderland up close donning your mask and fins for a snorkel (equipment provided). You'll feel like a fish in an aquarium weaving through the rainbow of reefs and fish. Or, choose to stay dry in your semi-submersible, air-conditioned craft with an underwater observatory to have a different view of these tropical species. However you choose to explore, you'll love learning the insights on the reef the colourful fish and plants that call it home from your local guide. On board you'll be treated to a buffet lunch and afternoon tea and coffee to soak up the Aussie sun before you cruise back into Cairns.",2026-06-15,QLD,Great Barrier Reef,region,Great Barrier Reef,Cairns; Great Barrier Reef,,Beach & Coast; Food & Wine; Culture & History; City & Shopping,Beach & Coast; Cairns; City & Shopping; Culture & History; Food & Wine; Great Barrier Reef,6,True
global_journeys,Reference,Contrasts of Australia,https://www.globaljourneys.com/trip/aat-kings-acana,9,5,Cairns Free Time,"Today is a free day to do as you choose. A great option is the Skyrail Rainforest Cableway to Kuranda, travelling over and through World Heritage rainforest, explore quaint Kuranda village and later board the historic Kuranda Scenic Railway for the return journey (own expense). If you'd prefer to spend the day relaxing by your hotel pool or sitting back at a local cafe you can do that too! After a big day out or in town, meet up with the group for dinner at Ochre Restaurant and enjoy Australian cuisine featuring the best local produce.",2026-06-15,QLD,Cairns,city,Cairns,Cairns; Kuranda; Kuranda Scenic Railway; Ochre Restaurant,,Nature & Scenery; Food & Wine; Culture & History,Cairns; Culture & History; Food & Wine; Kuranda; Kuranda Scenic Railway; Nature & Scenery; Ochre Restaurant,7,True
global_journeys,Reference,Contrasts of Australia,https://www.globaljourneys.com/trip/aat-kings-acana,9,6,Cairns - Sydney,"Following a leisurely start to the morning it's time to switch the tropical vibes back to city highlights as you fly to Sydney. Check into your centrally located hotel and spend the rest of the day and evening exploring as you wish. You could visit Mrs. Macquarie's Chair for views of the Opera House and Harbour Bridge or the new Sydney Modern Art Gallery, which are both close by. Ask your Travel Director for sightseeing and dinner suggestions.",2026-06-15,QLD,Cairns,city,Cairns | Sydney,Cairns; Harbour Bridge; Sydney; Sydney Modern Art Gallery,,Food & Wine; Culture & History; City & Shopping,Cairns; City & Shopping; Culture & History; Food & Wine; Harbour Bridge; Sydney; Sydney Modern Art Gallery,7,True
global_journeys,Reference,Contrasts of Australia,https://www.globaljourneys.com/trip/aat-kings-acana,9,7,Sydney Sightseeing,"Sydney is home to many famous landmarks, with the Sydney Opera House being one of the most notable. You will take a guided tour of this unique building to learn about its architecture and the renowned artists who have performed there. Next a visit to Bondi Beach and a special behind-the-scenes tour of Bondi Surf Life Saving Club. This members' only club has granted us special access. You'll be shown around the club and learn about the club's history and lifesaving operations. Following this, your Surf Life Saving guide will host a Be My Guest lunch at the Bondi RSL club with views across this famous beach and out to the Pacific Ocean. Afterwards, enjoy a Sydney Harbour cruise to view the Opera House from the water, along with sights like Circular Quay, Shark Island, impressive mansions, beaches, and parks. The cruise also takes you under the Sydney Harbour Bridge, offering a memorable experience.",2026-06-15,NSW,Sydney,city,Sydney Sightseeing,Bondi Beach; Circular Quay; Pacific Ocean; Shark Island; Sydney; Sydney Harbour; Sydney Harbour Bridge; Sydney Sightseeing,,Beach & Coast; Food & Wine; Culture & History; City & Shopping,Beach & Coast; Bondi Beach; Circular Quay; City & Shopping; Culture & History; Food & Wine; Pacific Ocean; Shark Island; Sydney; Sydney Harbour; Sydney Harbour Bridge; Sydney Sightseeing,12,True
global_journeys,Reference,Contrasts of Australia,https://www.globaljourneys.com/trip/aat-kings-acana,9,8,Sydney,"The day is a free day to explore at your leisure or book one of our hand crafted selection of optional activities. There are so many sights and experiences to be had in this city and further afield. You might choose to visit the Three Sisters in the Blue Mountains, for fresh mountain air and stunning scenery. Or get your adrenaline racing with a thrilling climb up (and over) the Sydney Harbour Bridge (both own expense). This evening you can share your stories of your day with your fellow travellers at dinner.",2026-06-15,NSW,Sydney,city,Sydney,Blue Mountains; Sydney; Sydney Harbour Bridge,,Nature & Scenery; Food & Wine; City & Shopping,Blue Mountains; City & Shopping; Food & Wine; Nature & Scenery; Sydney; Sydney Harbour Bridge,6,True
global_journeys,Reference,Contrasts of Australia,https://www.globaljourneys.com/trip/aat-kings-acana,9,9,Farewell From Sydney,All good things must come to an end. Fill up on your last breakfast before bidding farewell to your fellow travel companions.,2026-06-15,NSW,Sydney,city,Sydney,Sydney,,,Sydney,1,True
global_journeys,Reference,Capital Blooms,https://www.globaljourneys.com/trip/aat-kings-cbft,3,1,Sydney - Canberra,"This short getaway from Sydney sees you leave the skyscrapers behind and venture into the countryside of the Southern Highlands, all heritage villages, vineyards and manicured gardens. The allures all unite in Berrima, the best-preserved Georgian town in Australia – look no further than its convict-era sandstone gaol. Despite its gloomy history, the building is awfully pretty to look at. All this touring is hungry work – thankfully, a barbecue lunch awaits on the grounds of working sheep farm Gold Creek Station, where you'll learn about life on the land from someone who works it every day. Speaking of working hard for the money, 10,000 people spent years constructing Parliament House, the architecturally eye-catching seat of the nation's government that was constructed largely from Australian materials.",2026-06-15,NSW,Sydney,city,Canberra | Sydney,Berrima; Canberra; Gold Creek Station; Southern Highlands; Sydney,,Nature & Scenery; Food & Wine; Culture & History,Berrima; Canberra; Culture & History; Food & Wine; Gold Creek Station; Nature & Scenery; Southern Highlands; Sydney,8,True
global_journeys,Reference,Capital Blooms,https://www.globaljourneys.com/trip/aat-kings-cbft,3,2,Canberra & Floriade,"There are more than a million glorious bulbs on display at Floriade, an explosion of colour transforming the banks of Lake Burley Griffin as well as Canberra's suburbs. The month-long affair – the largest of its kind in the Southern Hemisphere – was originally designed to celebrate Australia's Bicentenary and Canberra's 75th birthday. It has become so popular that it is now a regular on the city's event calendar. You'll see why. Browse immaculate flower beds in various patterns and themes, then enjoy entertainment, market stalls and a lively spring vibe. After Floriade, another floral bounty awaits at the National Arboretum, an enormous hilltop space where a local guide will share with you the amazing work being done by horticulturists when it comes to plant conservation and boosting botanical diversity. Spanning more than 250 hectares, the Arboretum is one of the world's largest living collections of rare, endangered and significant trees. The site is also home to the iconic Margaret Whitlam Pavilion and the renowned National Bonsai and Penjing Collection.",2026-06-15,ACT,Canberra,city,Canberra & Floriade,Arboretum; Canberra; Canberra & Floriade; Lake Burley Griffin; Southern Hemisphere,,Food & Wine; City & Shopping,Arboretum; Canberra; Canberra & Floriade; City & Shopping; Food & Wine; Lake Burley Griffin; Southern Hemisphere,7,True
global_journeys,Reference,Capital Blooms,https://www.globaljourneys.com/trip/aat-kings-cbft,3,3,Canberra - Bowral - Sydney,"Yet more flowers await in the Southern Highlands, where Bowral's Corbett Gardens play host to 75,000 tulips. The aptly named Tulip Time Festival here will inspire you to buy some tulips to plant back home - it's that eye catching. Before you board your coach for your return to Sydney, you'll have time at leisure in the Southern Highlands village of Mittagong.",2026-06-15,ACT,Canberra,city,Bowral | Canberra | Sydney,Bowral; Bowral's Corbett Gardens; Canberra; Corbett Gardens; Mittagong; Southern Highlands; Sydney; Tulip Time Festival,,Nature & Scenery,Bowral; Bowral's Corbett Gardens; Canberra; Corbett Gardens; Mittagong; Nature & Scenery; Southern Highlands; Sydney; Tulip Time Festival,9,True
global_journeys,Reference,Southern Capitals - City Meets Bush,https://www.globaljourneys.com/trip/aat-kings-esbm,5,1,Sydney - Canberra,"It's hard to believe that just 1.5 hours from Sydney lies a patch of countryside that could have been transplanted straight from the English Cotswolds. Think atmospheric villages amid rolling hills of grape vines – the Southern Highlands is the closest wine region to Australia's largest city, after all. And then there are the grand gardens and emerald farms, one of which you'll visit to meet Craig Starr and his family. Gold Creek Station farm is your backdrop for a Be My Guest BBQ lunch and tales about life on the land. This is your entrée to the country's cool little capital of Canberra, home to Parliament House where you can explore the grounds or take a self-guided tour.",2026-06-15,NSW,Sydney,city,Canberra | Sydney,Canberra; English Cotswolds; Gold Creek Station; Southern Highlands; Sydney,,Nature & Scenery; Food & Wine; City & Shopping,Canberra; City & Shopping; English Cotswolds; Food & Wine; Gold Creek Station; Nature & Scenery; Southern Highlands; Sydney,8,True
global_journeys,Reference,Southern Capitals - City Meets Bush,https://www.globaljourneys.com/trip/aat-kings-esbm,5,2,Canberra - Wangaratta,"Thanks to architect Walter Burley Griffin, Canberra is an urban planner's delight – the city is that well laid out, as you'll discover when you head to the summit of Mt. Ainslie for panoramic views. You won't yet be able to see the mighty Murray River, but you'll soon cross it en route to Beechworth. From Australia's longest river, travel through Victoria's High Country to the well-preserved gold rush town of Beechworth. Beechworth saw an influx of fortune-seekers from all over the world during the 1850s. Get the lowdown on Beechworth over a chat with the publican of the historic local pub and enjoy afternoon tea in the oldest hotel in town. Then you'll be set on your way to explore honey and gold shops, galleries and museums at your leisure, before Wangaratta beckons.",2026-06-15,ACT,Canberra,city,Canberra | Wangaratta,Beechworth; Canberra; Mt. Ainslie; Murray River; Wangaratta,,Nature & Scenery; Culture & History; City & Shopping,Beechworth; Canberra; City & Shopping; Culture & History; Mt. Ainslie; Murray River; Nature & Scenery; Wangaratta,8,True
global_journeys,Reference,Southern Capitals - City Meets Bush,https://www.globaljourneys.com/trip/aat-kings-esbm,5,3,Wangaratta - Melbourne,"Meandering south toward historic Glenrowan, you're well and truly in Ned Kelly country – this is where the infamous bushranger and his gang were finally captured in 1880. The story is remembered on pretty much every city corner, whether in enormous statues or at the museum. We'll tell you all the tales – some of them true, many of them hearsay. All of them entertaining. Then we'll tell you a bit more about Melbourne, like how it's the home of Aussie rules football, covets some of the country's best arts institutions, and has a swag of stellar restaurants, cafes and bars. Small wonder it's known as Australia's cultural, culinary and sporting capital. After a city tour, immerse yourself in a guided galleries tour of our First Peoples arts and cultural centre, the Koorie Heritage Trust, a MAKE TRAVEL MATTER® Experience, then head off to explore. Forget your map – one of the joys of being in Melbourne is getting lost. Discovering a hidden jazz bar. Stumbling upon a hole-in-the-wall restaurant or another gallery that catches your eye. Enjoy.",2026-06-15,VIC,Melbourne,city,Melbourne | Wangaratta,Glenrowan; Melbourne; Wangaratta,,Nature & Scenery; Food & Wine; Culture & History; City & Shopping,City & Shopping; Culture & History; Food & Wine; Glenrowan; Melbourne; Nature & Scenery; Wangaratta,7,True
global_journeys,Reference,Southern Capitals - City Meets Bush,https://www.globaljourneys.com/trip/aat-kings-esbm,5,4,Melbourne Free Time,"You could spend weeks exploring Melbourne and its surrounds and not tire of the attractions. But you just have today, so make the most of it. We wouldn't hold it against you if all you want to do is jump on a tram and ride the rails to the city's character-filled neighbourhoods. Perhaps bohemian Brunswick, or seaside St. Kilda for Polish cakes along Acland Street. But if you want to explore further afield, we've got you covered on an optional experience. For a bird's-eye view of the bay, sign up to scale the Melbourne Skydeck at the Eureka Tower, offering dizzying vistas in every direction from almost 300 metres above the street. Or, perhaps exploring the city on foot with a History and Donuts Walking Tour is more your thing. If you're an animal lover however, then you'll want to venture to Phillip Island to see hundreds of little penguins waddle up from the sea along the sand en route to their burrows (all own expense). It's a nightly attraction. The choice is yours.",2026-06-15,VIC,Melbourne,city,Melbourne,Acland Street; Brunswick; Eureka Tower; Melbourne; Phillip Island; St. Kilda,Donuts Walking Tour,Nature & Scenery; Hiking & Walks; Beach & Coast; Wildlife; Culture & History; City & Shopping,Acland Street; Beach & Coast; Brunswick; City & Shopping; Culture & History; Donuts Walking Tour; Eureka Tower; Hiking & Walks; Melbourne; Nature & Scenery; Phillip Island; St. Kilda; Wildlife,13,True
global_journeys,Reference,Southern Capitals - City Meets Bush,https://www.globaljourneys.com/trip/aat-kings-esbm,5,5,Farewell From Melbourne,"Wait, how did you just pack so much action into such a short amount of time? Cities, countryside, farms … This Sydney to Melbourne trip has been quite the adventure.",2026-06-15,VIC,Melbourne,city,Melbourne,Melbourne; Sydney,,,Melbourne; Sydney,2,True
