source,tour_name,tour_url,total_days,day_number,location,activity,price,scrape_date,state,city
global_journeys,"Kimberley Coastline, Darwin & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog1-1,16,10,"King George River, Australia","The King George River carves its way through the remote Kimberley region of Western Australia, culminating in King George Falls, a dramatic twin cascade dropping more than 80 metres over sheer sandstone cliffs. Accessible only by water or air, this immense gorge system reveals rust-red walls, tidal reaches and pockets of mangrove forest, with Brahminy kites, egrets and kingfishers often seen above the river's tranquil surface. Your Scenic Discovery Yacht is purpose-built to navigate such secluded waterways with ease and comfort. Scenic Discovery: A Zodiac cruise may take you deeper into the gorge for a striking perspective on the falls, gliding beneath towering rock faces and along mangrove-lined banks, where there may be opportunities to observe sunning crocodiles and an array of birdlife, including ospreys, falcons, egrets and kingfishers. Weather and tides permitting, the Discovery Team may be able to approach close enough for you to feel the cooling spray from the falling water.",,2026-06-09,WA,Kimberley
global_journeys,"Kimberley Coastline, Darwin & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog1-1,16,11,"Darwin, Northern Territory, Australia","Your Kimberley voyage concludes in Darwin, where the tropical north offers a striking contrast to the remote coastlines and tidal landscapes explored along the way. After a final morning on board, farewell the Captain and crew of Scenic Eclipse II, carrying with you memories of an extraordinary journey through one of Australia's most remarkable regions. From here, your journey continues on land. Settle into Darwin's relaxed atmosphere before preparing for the next chapter, an iconic rail journey through the heart of the continent. This evening, enjoy the first of your two-night stay as you transition from sea to land.",,2026-06-09,NT,Darwin
global_journeys,"Kimberley Coastline, Darwin & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog1-1,16,12,Darwin,"Scenic Freechoice: Today, expand your visit with your choice of a range of illuminating activities.",,2026-06-09,NT,Darwin
global_journeys,"Kimberley Coastline, Darwin & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog1-1,16,13,Darwin - The Ghan,"Your journey begins with a morning departure from Darwin on board the famous Ghan (Gold Service) for your Scenic Special Stay. The train, which runs between Darwin and Adelaide, provides one of the world's greatest rail journeys as it cuts across remote desert landscapes in impeccable luxury. Settle into your private cabin before a delightful regionally-inspired lunch accompanied by a selection of all-inclusive wines and beverages. Arrive early afternoon at the Top End township of Katherine, the “Crossroads of the North”. The third-largest town in the Northern Territory, Katherine is a gateway between outback desert and the tropical climate of the Top End. Here, you're free to choose between experiences that will enhance your visit. Take a guided cruise through Nitmiluk (Katherine) Gorge, where you'll marvel at the famed towering red ochre sandstone walls and hear stories of the local Jawoyn people. Or take a glimpse into the lives of those who call the outback home with a fascinating day of discovery on a huge cattle station. Enjoy a sumptuous dinner in the Queen Adelaide Restaurant as the sun sets over the outback, then head back to your cabin to find your bed turned down. Fall asleep as the train rolls soothingly onwards across the vast outback.",,2026-06-09,NT,Darwin
global_journeys,"Kimberley Coastline, Darwin & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog1-1,16,14,The Ghan,"After your first night on The Ghan, you'll be greeted by a morning view of the spectacular Red Centre. A full day of excursions awaits you in the outback town of Alice Springs. Known locally as “Alice”, this vibrant outback hub is more than a country town. As a thriving community overflowing with a unique art scene, a one-of-a-kind culture and amazing outback vistas, Alice Springs is the beating heart of Australia. An optional upgrade is a scenic flight to Uluru, a bucket list location for travellers from all over the world. Each year, hundreds of thousands of people head to Australia's red heart to soak up the ancient wisdom and one-of-a-kind panoramas Uluru provides.(at additional cost, please book prior to departure). Should you choose this option, you'll return in time to meet the rest of your fellow guests at a spectacular barbecue dinner under a million stars at the historic Alice Springs Telegraph Station.",,2026-06-09,WA,Kimberley
global_journeys,"Kimberley Coastline, Darwin & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog1-1,16,15,The Ghan,"From your morning stop at the outback outpost of Manguri, you'll venture into the weird and wonderful opal mining township of Coober Pedy, where more than half of the residents live underground. Once submerged by Australia's inland sea, Coober Pedy has become known as the “opal capital of the world”, with the multicoloured gemstone in abundance. Here, you'll enjoy a day of discovery, and a gourmet lunch in the most unique of locations: underground. Dinner is served back on the train where you can enjoy a nightcap as your journey south continues.",,2026-06-09,WA,Kimberley
global_journeys,"Kimberley Coastline, Darwin & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog1-1,16,16,The Ghan - Adelaide,"From your cabin window this morning, you'll see a dramatic change in landscape as the rich ochre tones of the outback make way for the green fields of South Australia. This gradual transition gives you a sense of just how diverse Australia's environments are. Enjoy a leisurely brunch as you pass through the majestic Flinders Ranges, an ancient landscape over 540 million years old in places. Prepare for your mid-morning arrival into Adelaide, completing one of the world's great travel experiences. It's time to say goodbye to your newfound friends as you prepare for your journey home, taking with you stories for life. #Spa treatments and services at additional cost. Daily activities may be subject to change; please consult your Daily Wonder for updates. +All drinks on board, including those stocked in your mini bar, are included, except for a very small number of rare, fine and vintage wines, Champagnes and spirits. Specialty restaurants require a reservation, enquire on board. ^Experiences on board our two helicopters and submersible are at additional cost, subject to regulatory approval, availability, weight restrictions, medical approval and weather conditions. ~Kayak and stand-up paddleboard not available in all locations. Submersible not in operation in the Kimberley. The itinerary is a guide only and may be amended for operational reasons. As such Scenic cannot guarantee the voyage will operate unaltered from the itinerary stated above. Please refer to our terms and conditions for further information.",,2026-06-09,SA,Adelaide
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,1,"Cairns, Queensland, Australia","Welcome on board Scenic Eclipse II, your 6-star ultra-luxury Scenic Discovery Yacht. Settle into your spacious all-verandah suite as your journey begins in Cairns, a relaxed tropical city and gateway to northern Queensland, framed by the Great Barrier Reef and the ancient Daintree Rainforest, setting the tone for the remarkable voyage ahead. As you step on board, you'll be warmly greeted by the Captain and crew with a glass of Champagne before being personally escorted to your ultra-luxury suite. From the Sky Deck, raise a toast to the oceanscape as you farewell Cairns and look ahead to the unforgettable journey to come.",,2026-06-09,QLD,Cairns
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,2,"Lizard Island, Queensland, Australia","Lizard Island, nestled in Queensland's Great Barrier Reef, offers unrivalled access to vibrant inner and outer reefs teeming with marine life. Fringed by 24 pristine beaches, this tropical haven blends adventure and tranquillity. Kayak~ across tranquil turquoise waters with your Discovery Team, uncovering hidden coves, or stroll along the soft sands of Watson's Bay, a beautiful stretch steeped in history. When night falls and skies are clear, you may witness a spectacular celestial display from your Scenic Discovery Yacht's deck above this remote sanctuary — home to diverse wildlife and over 1,000 species of fish. Scenic Discovery: Subject to weather conditions and local authorities' approval, you may enjoy opportunities for swimming, snorkelling, kayaking, stand-up paddleboarding~ and Seabobs. Snorkelling at the famed Giant Clam Garden could reveal its impressive marine life, while a guided hike to Cook's Look offers sweeping views across the reef and surrounding islands.",,2026-06-09,NT,
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,3,"Cape York, Queensland, Australia","Discover a truly unique location in Queensland and a travel wish list of many Australians as we arrive in Cape York, the northernmost point of mainland Australia. This experience is marked by the sight of the rocky headland overlooking startling aqua seas few people ever get to see. Toast your visit with a glass of Champagne from the Sky Bar or Observation Terrace as your ultra-luxury yacht cruises past the “Tip of Australia”. Tonight, indulge in refined French cuisine at Lumière+, where elegance meets exceptional culinary artistry. Savour exquisite dishes paired with fine wines in a sophisticated atmosphere, a perfect way to end your day. Scenic Discovery: Subject to weather conditions and local authorities' approval, through a Zodiac landing with your Discovery Team, you might have the chance to photograph yourself with the sign marking the northernmost point of the Australian continent, followed by a hike to explore the cairns and take in the scenic views.",,2026-06-09,QLD,Cape York
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,4,"Thursday Island, Queensland, Australia","Explore a captivating blend of cultures on Thursday Island. This Torres Strait gem reveals the influences of British settlement, the pearling industry, and Indigenous heritage. Immerse yourself in history at Green Hill Fort, where cannons and tunnels house the Torres Strait Historical Museum, and discover the rich heritage through historical artifacts and contemporary Indigenous art at the Gab Titui Cultural Centre.",,2026-06-09,NT,
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,5,At Sea,"Begin your morning at sea with a refreshing dip in the Vitality pool on Deck 10, followed by a leisurely coffee at the Observation Terrace. Alternatively, join an early guided meditation session on deck, embracing the tranquillity of the open sea. Every day on board Scenic Eclipse II, a true culinary journey awaits, with up to 10 extraordinary all-inclusive culinary experiences and eight bars and lounges. You may decide to return to the Yacht Club for lunch, or opt for Azure Bar & Café, where you can graze throughout the day. As dusk falls, the hardest decision you have to make is which direction to wander. Elements is the main dining experience, where the menu ranges from Italian to steak and seafood. Channel the spirit of Asia at Koko's Asian Fusion, which also comes with a sushi bar and private Night Market+ experience. Journey to France at Lumiére+, complete with a champagne bar, or dine in the privacy of your suite, choosing from a comprehensive 24-hour menu.",,2026-06-09,NT,
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,6,"Asmat, South Papua, Indonesia","Venture into the labyrinth of rivers and mangrove-lined channels that define Asmat Regency, one of Indonesia's most culturally compelling and least-visited regions. Life here unfolds along tidal waterways, where villages stand on stilts above the mudflats and travel is by canoe rather than road. The Asmat people are internationally celebrated for their powerful woodcarvings—intricate works that honour ancestors and embody stories passed down through generations. In this remarkable corner of South Papua, artistry, ritual and environment remain inseparable, offering a deeply authentic glimpse into a living cultural landscape shaped by water, forest and tradition. This evening, step into Koko's Asian Fusion for a vibrant dining experience inspired by the diverse flavours of Asia. From sushi to stir-fries, every dish is crafted with authentic ingredients and served in a stylish, modern setting.",,2026-06-09,NT,
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,7,"Triton Bay, West Papua, Indonesia","Triton Bay, a remote and pristine corner of West Papua, offers a remarkable encounter with nature. Snorkel in the crystal-clear waters among vibrant coral reefs, tropical fish, and graceful manta rays. Towering limestone karsts rise dramatically from the shoreline, while lush rainforests, alive with birds of paradise and other endemic wildlife, stretch inland. Quaint coastal villages reveal the rhythms of local life, where traditional practices continue alongside breathtaking landscapes. Triton Bay blends exploration, natural wonder, and authentic cultural experiences, offering a rare glimpse into one of Indonesia's most unspoilt and captivating regions.",,2026-06-09,NT,
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,8,"Kai Islands, Indonesia","There are thousands of beaches in Indonesia, yet the ones you'll see today might be the country's most beautiful. The Kai Islands are part of the Maluku Province and are made entirely of white sand and coral. These talcum powder-beaches are lapped by the strikingly blue waters of the Banda Sea and fringed with lush rows of palm trees. Despite their jaw-dropping beauty, these islands remain far off the tourist trail, and you'll be unlikely to see another visitor. Scenic Discovery: Subject to weather conditions and local authorities' approval, you may enjoy opportunities for swimming, snorkelling, kayaking, stand-up paddleboarding and Seabobs.",,2026-06-09,NT,
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,9,"Tanimbar Islands, Indonesia","Hidden in Indonesia's southern Maluku province, the remote Tanimbar Islands offer a stunning mix of wild landscapes, rare wildlife, and white-sand beaches. Beyond their natural beauty, the Tanimbar Islands invite you to discover a vibrant cultural heritage. Later, unwind in Elements on Deck 4, where an à la carte menu of Italian favourites, premium steaks, and fresh seafood is served in a relaxed dinner setting. Scenic Discovery: Subject to weather conditions and local authorities' approval, you may enjoy opportunities for swimming, snorkelling, kayaking, stand-up paddleboarding and Seabobs.",,2026-06-09,NT,
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,10,At Sea,"Spend the final day of your Discovery Voyage in the indulgent Senses Spa on Deck 6. Inside this luxurious retreat you can be pampered with a range of ESPA treatments# as well as alternative therapies like Tibetan bowl sound healing. After your treatment, cool off in the Vitality pool on the Senses Spa Pool Deck or warm up in the exclusive KLAFS Salt Therapy Lounge. In the evening, up to 10 extraordinary culinary experiences await. From contemporary French fine dining at Lumière+ to the freshest Japanese at Sushi @ Koko's, you'll experience a remarkable culinary journey.",,2026-06-09,NT,
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,11,"Darwin, Northern Territory, Australia","Your voyage concludes in Darwin, where the tropical north offers a striking contrast to the remote islands and coral seas explored along the way. After a final morning on board Scenic Eclipse II, farewell the Captain and crew, carrying with you the memories of an extraordinary journey through some of the region's most rarely visited places. From here, your journey continues on land. Settle into Darwin's relaxed atmosphere, where a vibrant harbourfront and open-air lifestyle provide an easy transition before the next chapter begins. This evening, enjoy the first of your two-night stay as you prepare for your rail journey through the heart of Australia.",,2026-06-09,NT,Darwin
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,12,Darwin,"Scenic Freechoice: Today, expand your visit with your choice of a range of illuminating activities.",,2026-06-09,NT,Darwin
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,13,Darwin - The Ghan,"Your journey begins with a morning departure from Darwin on board the famous Ghan (Gold Service) for your Scenic Special Stay. The train, which runs between Darwin and Adelaide, provides one of the world's greatest rail journeys as it cuts across remote desert landscapes in impeccable luxury. Settle into your private cabin before a delightful regionally-inspired lunch accompanied by a selection of all-inclusive wines and beverages. Arrive early afternoon at the Top End township of Katherine, the “Crossroads of the North”. The third-largest town in the Northern Territory, Katherine is a gateway between outback desert and the tropical climate of the Top End. Here, you're free to choose between experiences that will enhance your visit. Take a guided cruise through Nitmiluk (Katherine) Gorge, where you'll marvel at the famed towering red ochre sandstone walls and hear stories of the local Jawoyn people. Or take a glimpse into the lives of those who call the outback home with a fascinating day of discovery on a huge cattle station. Enjoy a sumptuous dinner in the Queen Adelaide Restaurant as the sun sets over the outback, then head back to your cabin to find your bed turned down. Fall asleep as the train rolls soothingly onwards across the vast outback.",,2026-06-09,NT,Darwin
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,14,The Ghan,"After your first night on The Ghan, you'll be greeted by a morning view of the spectacular Red Centre. A full day of excursions awaits you in the outback town of Alice Springs. Known locally as “Alice”, this vibrant outback hub is more than a country town. As a thriving community overflowing with a unique art scene, a one-of-a-kind culture and amazing outback vistas, Alice Springs is the beating heart of Australia. An optional upgrade is a scenic flight to Uluru, a bucket list location for travellers from all over the world. Each year, hundreds of thousands of people head to Australia's red heart to soak up the ancient wisdom and one-of-a-kind panoramas Uluru provides.(at additional cost, please book prior to departure). Should you choose this option, you'll return in time to meet the rest of your fellow guests at a spectacular barbecue dinner under a million stars at the historic Alice Springs Telegraph Station.",,2026-06-09,NT,
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,15,The Ghan,"From your morning stop at the outback outpost of Manguri, you'll venture into the weird and wonderful opal mining township of Coober Pedy, where more than half of the residents live underground. Once submerged by Australia's inland sea, Coober Pedy has become known as the “opal capital of the world”, with the multicoloured gemstone in abundance. Here, you'll enjoy a day of discovery, and a gourmet lunch in the most unique of locations: underground. Dinner is served back on the train where you can enjoy a nightcap as your journey south continues.",,2026-06-09,NT,
global_journeys,"Australia’s Top End, Indonesia & The Ghan - Cruise & Land Journey",https://www.globaljourneys.com/trip/scenic-oog2-1,16,16,The Ghan - Adelaide,"From your cabin window this morning, you'll see a dramatic change in landscape as the rich ochre tones of the outback make way for the green fields of South Australia. This gradual transition gives you a sense of just how diverse Australia's environments are. Enjoy a leisurely brunch as you pass through the majestic Flinders Ranges, an ancient landscape over 540 million years old in places. Prepare for your mid-morning arrival into Adelaide, completing one of the world's great travel experiences. It's time to say goodbye to your newfound friends as you prepare for your journey home, taking with you stories for life. #Spa treatments and services at additional cost. Daily activities may be subject to change; please consult your Daily Wonder for updates. +All drinks on board, including those stocked in your mini bar, are included, except for a very small number of rare, fine and vintage wines, Champagnes and spirits. Specialty restaurants require a reservation, enquire on board. ^Experiences on board our two helicopters and submersible are at additional cost, subject to regulatory approval, availability, weight restrictions, medical approval and weather conditions. ~Kayak and stand-up paddleboard not available in all locations. The itinerary is a guide only and may be amended for operational reasons. As such Scenic cannot guarantee the voyage will operate unaltered from the itinerary stated above. Please refer to our terms and conditions for further information.",,2026-06-09,SA,Adelaide
global_journeys,Seven Spirit Bay & Darwin Short Break,https://www.globaljourneys.com/trip/outback-spirit-ssbdsb,7,1,Home Ports – Darwin - Seven Spirit Bay,,"A$6,495",2026-06-09,NT,Darwin
global_journeys,Seven Spirit Bay & Darwin Short Break,https://www.globaljourneys.com/trip/outback-spirit-ssbdsb,7,2,Adventures Galore!,,"A$6,495",2026-06-09,NT,Darwin
global_journeys,Seven Spirit Bay & Darwin Short Break,https://www.globaljourneys.com/trip/outback-spirit-ssbdsb,7,3,Marine Adventure to Port Essington,,"A$6,495",2026-06-09,NT,Darwin
global_journeys,Seven Spirit Bay & Darwin Short Break,https://www.globaljourneys.com/trip/outback-spirit-ssbdsb,7,4,Seven Spirit Bay - Darwin,,"A$6,495",2026-06-09,NT,Darwin
global_journeys,Seven Spirit Bay & Darwin Short Break,https://www.globaljourneys.com/trip/outback-spirit-ssbdsb,7,5,Darwin - Home Ports,"This morning is free for you to spend at your leisure. You'll then be transferred to the airport in time for your return flights home. If you've chosen to stay on for a few more days, you'll be dropped off at the hotel of your choice.","A$6,495",2026-06-09,NT,Darwin
global_journeys,Pilbara & West Coast Expedition,https://www.globaljourneys.com/trip/outback-spirit-pwce,14,1,Your Adventure Begins in Broome,,"A$12,190",2026-06-09,WA,Broome
global_journeys,Pilbara & West Coast Expedition,https://www.globaljourneys.com/trip/outback-spirit-pwce,14,2,Broome - Port Hedland,This morning we depart Broome and head south along the Great Northern Highway. Pass between the Great Sandy Desert and Eighty Mile Beach arriving in Port Hedland later this afternoon. Tonight we stay at the Hedland Hotel.,"A$12,190",2026-06-09,WA,Broome
global_journeys,Pilbara & West Coast Expedition,https://www.globaljourneys.com/trip/outback-spirit-pwce,14,3,Port Hedland - Karijini National Park,,"A$12,190",2026-06-09,WA,Port Hedland
global_journeys,Pilbara & West Coast Expedition,https://www.globaljourneys.com/trip/outback-spirit-pwce,14,4,Karijini Exploring,,"A$12,190",2026-06-09,WA,Karijini
global_journeys,Pilbara & West Coast Expedition,https://www.globaljourneys.com/trip/outback-spirit-pwce,14,5,Karijini - Millstream - Chichester National Park - Karratha,,"A$12,190",2026-06-09,WA,Karijini
global_journeys,Pilbara & West Coast Expedition,https://www.globaljourneys.com/trip/outback-spirit-pwce,14,6,Karratha - Dampier - Exmouth,"We head out to the Burrup Peninsula to view ancient petroglyph engravings that date back between 30,000 and 45,000 years. We'll also visit the North West Shelf Visitors Centre in Dampier to learn about one of Australia's largest resource projects. This afternoon, we head south towards to one of the most pristine natural wonders in Australia: Ningaloo Reef. We arrive in Exmouth late afternoon.","A$12,190",2026-06-09,WA,Karratha
global_journeys,Pilbara & West Coast Expedition,https://www.globaljourneys.com/trip/outback-spirit-pwce,14,7,Ningaloo Reef Discovery,,"A$12,190",2026-06-09,WA,Exmouth
global_journeys,Pilbara & West Coast Expedition,https://www.globaljourneys.com/trip/outback-spirit-pwce,14,8,Cape Range National Park - Yardie Creek Gorge,,"A$12,190",2026-06-09,WA,Pilbara
global_journeys,Pilbara & West Coast Expedition,https://www.globaljourneys.com/trip/outback-spirit-pwce,14,9,Exmouth - Carnarvon,Enjoy a relaxing morning as we depart Exmouth and journey along the North West Coastal Highway. We call into Coral Bay before heading further south to Carnarvon for our overnight stay .,"A$12,190",2026-06-09,WA,Exmouth
global_journeys,Pilbara & West Coast Expedition,https://www.globaljourneys.com/trip/outback-spirit-pwce,14,10,Carnarvon – Shark Bay – Monkey Mia,"This morning, we depart Carnarvon and journey south onto Monkey Mia on Shark Bay, where we spend the next 2 nights.","A$12,190",2026-06-09,WA,Carnarvon
global_journeys,Pilbara & West Coast Expedition,https://www.globaljourneys.com/trip/outback-spirit-pwce,14,11,Exploring Shark Bay,,"A$12,190",2026-06-09,WA,Shark Bay
global_journeys,Pilbara & West Coast Expedition,https://www.globaljourneys.com/trip/outback-spirit-pwce,14,12,Monkey Mia – Denham – Geraldton,"We start with a visit to Hamelin Pool Marine Nature Reserve, one of the few places in the world where marine stromatolites, often referred to as living fossils, can be found. Nearby, we explore the Old Hamelin Pool Telegraph Station, built in 1884 as part of the vital communication line between Perth and Roebourne. The original building now serves as a museum, showcasing fascinating historical artifacts. After our visit, we continue south, arriving in Geraldton late in the afternoon.","A$12,190",2026-06-09,WA,Monkey Mia
global_journeys,Pilbara & West Coast Expedition,https://www.globaljourneys.com/trip/outback-spirit-pwce,14,13,The Pinnacles – Perth,"Our final full day takes us to one of Australia's most otherworldly landscapes, the Pinnacles. These striking limestone formations rise eerily from the desert sands, creating a truly unique scene. We take time to wander through the area before making our way back to Perth. In the evening, we come together for a special farewell dinner to celebrate the conclusion of our journey .","A$12,190",2026-06-09,WA,Perth
global_journeys,Pilbara & West Coast Expedition,https://www.globaljourneys.com/trip/outback-spirit-pwce,14,14,Perth – Farewell,The morning is at your leisure before you're transferred to the airport or your hotel .,"A$12,190",2026-06-09,WA,Perth
global_journeys,South Western Discovery with Indian Pacific Rail,https://www.globaljourneys.com/trip/apt-gowsr16,16,1,Arrive Perth,Arrive in Perth and this evening enjoy a welcome dinner at your hotel.,"A$14,401",2026-06-09,WA,Perth
global_journeys,South Western Discovery with Indian Pacific Rail,https://www.globaljourneys.com/trip/apt-gowsr16,16,2,"Perth, Hyden","Make the journey to Hyden today, home to Wave Rock. Over 2.7 billion years old, 15 metres high and running the length of over 100 metres, this striped granite rock formation appears like an ocean breaker frozen in time. A stone's throw from Wave Rock is Hippo's Yawn, a large rock formation that closely resembles a yawning hippo. Enjoy time to take photos of this intriguing landmark before continuing on to your accommodation for the night.","A$14,401",2026-06-09,WA,Perth
global_journeys,South Western Discovery with Indian Pacific Rail,https://www.globaljourneys.com/trip/apt-gowsr16,16,3,"Hyden, Kalgoorlie","Journey to Kalgoorlie today, Australia's largest outback town, where more than half of the gold mined in Australia is sourced. Signature Experience - Super Pit Mine Tour Take a tour of the Super Pit, Australia's largest gold-producing mine. The tour features a stop at the brand-new private lookout that affords sweeping panoramas of the mine, which is said to be grand enough to be viewed from space.","A$14,401",2026-06-09,WA,Kalgoorlie
global_journeys,South Western Discovery with Indian Pacific Rail,https://www.globaljourneys.com/trip/apt-gowsr16,16,4,"Kalgoorlie, Esperance","Begin your day with a gentle walk up to Red Hill Lookout where views of Lake Lefroy, one of the area's most stunning white salt lakes, awaits in all its gleaming glory. Afterwards, continue southbound to the seaside town of Esperance. This enchanted corner of Western Australia boasts sugar-white coastlines, turquoise waves and wildflower-dotted heathlands. On arrival, check-in to your exclusive, adults-only chalet accommodation.","A$14,401",2026-06-09,WA,Kalgoorlie
global_journeys,South Western Discovery with Indian Pacific Rail,https://www.globaljourneys.com/trip/apt-gowsr16,16,5,"Esperance, Cape Le Grand National Park","Enjoy a Signature Experience this morning before continuing to Cape Le Grand National Park to explore its ancient, rugged coastline. Visit Thistle Cove and Lucky Bay, where you may encounter resident kangaroos that frequent the beach. If you wish to cool off, enjoy a refreshing dip in the bay before heading over to Whistling Rock, a rocky monolith named for the sounds it emits on a windy day. Signature Experience - Esperance Wildlife Cruise A scenic wildlife cruise reveals the incredible natural landscapes of Esperance and the islands off its coast. Set off from Taylor's Jetty to the Recherche Archipelago, home to New Zealand fur seals, Australian sea lions, Cape Barren geese and bottlenose dolphins. During your cruise, enjoy the opportunity to snorkel in some of the world's clearest waters.","A$14,401",2026-06-09,WA,Esperance
global_journeys,South Western Discovery with Indian Pacific Rail,https://www.globaljourneys.com/trip/apt-gowsr16,16,6,"Esperance, Stirling Range National Park, Albany","Journey west along the coast towards Albany today. En route, stop at Stirling National Park, renowned for its wildflowers which cause a riot of colour across the landscape between August and October. It's within this natural wonderland that you'll visit Bluff Knoll Lookout and admire 360-degree views of the eucalyptus forest, banksia trees and misty mountains. Continue to Albany.","A$14,401",2026-06-09,WA,Esperance
global_journeys,South Western Discovery with Indian Pacific Rail,https://www.globaljourneys.com/trip/apt-gowsr16,16,7,"Albany, The Gap and Natural Bridge","Begin your day in Albany with a visit to the National Anzac Centre, where you will enjoy an immersive experience following the lives of 32 Anzac characters from pre-war life to Gallipoli and beyond. The museum is well-known as one of Australia's most significant museums that honours the Anzac legend. Afterwards, continue to the Albany Historic Whaling Station, which was the last operating station in Australia. Here, gain an insight into Albany's history through captivating short films, whaling artefacts and memorabilia, as well as the giant blue whale skeleton. Later, follow the call of the Southern Ocean and venture to The Gap and Natural Bridge, a channel and natural lookout set among the coastal granites of Torndirrup National Park. It's here you can access a viewing platform set 40 metres above the ocean and gaze out over crashing waves and sea-sprayed cliffs.","A$14,401",2026-06-09,WA,Albany
global_journeys,South Western Discovery with Indian Pacific Rail,https://www.globaljourneys.com/trip/apt-gowsr16,16,8,"Albany, Manjimup, Cape Leeuwin, Margaret River","This morning will prove to be a feast for the senses. Discover Manjimup, a town once coined as timber country, now a hotspot for keen gourmands thanks to its abundance of fresh produce, in particular its Périgord truffles. Continue to Cape Leeuwin Lighthouse. Located at the most south-westerly point of mainland Australia, you are perfectly positioned to watch the meeting of two mighty oceans: the Southern and the Indian. During your tour of this still-working lighthouse, gain an insight into the local maritime history and learn how this landmark was first constructed. Later, arrive in the Margaret River region where you will enjoy dinner this evening. Signature Experience - Truffle Talk and Tasting Learn more about Australia's largest exporter of truffles at Hound and Hunter, where you will enjoy an in-depth truffle talk alongside delicious tastings and morning tea.","A$14,401",2026-06-09,WA,Albany
global_journeys,South Western Discovery with Indian Pacific Rail,https://www.globaljourneys.com/trip/apt-gowsr16,16,9,"Margaret River, Ngilgi Caves","Following a special Signature Experience, savour lunch and a wine tasting at Aravina Estate, a single-vineyard winery renowned for its exceptional cabernet sauvignon and chardonnay, thanks to the region's enviable Mediterranean climate. Enjoy the rest of the day at leisure, perhaps taking advantage of your hotel's facilities with a refreshing dip in the pool, or strolling along the nearby beach. Signature Experience - Ngilgi Caves Cultural Tour Tour of the Ngilgi Caves, starting with a bushwalk accompanied by a guide who will identify the various Indigenous plants, foods and medicines that have been utilised by the Wadandi people for thousands of years.","A$14,401",2026-06-09,WA,Margaret River
global_journeys,South Western Discovery with Indian Pacific Rail,https://www.globaljourneys.com/trip/apt-gowsr16,16,10,"Margaret River, Busselton, Perth","Continue to the town of Busselton this morning, stopping en route at the award-winning Gabriel Chocolate to sample delicious cacao creations crafted at the Yallingup factory. At the seaside city of Busselton, join an included Underwater Observatory tour, descending eight metres below the surface of Geographe Bay to glimpse life below the waves: tropical and sub-tropical coral gardens, colourful fish, a variety of sea sponge and more. Afterwards, enjoy time at leisure to explore your lunch options before the return journey to Perth where you will celebrate your journey with a memorable farewell dinner.","A$14,401",2026-06-09,WA,Margaret River
